Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Price range,Aggregate rating,Rating color,Rating text,Votes
18138418,?,1,Noida,Near Jaypee Hospital; Sector 132; Noida,?,?,?,?,?,?,Indian Rupees(Rs.),1,?,Orange,?,6
18441561,?,1,Noida,Ground Floor; Amenity Block; Unitech Infospace; Sector 135; Near Sector 132; Noida,Sector 132,Sector 132; Noida,77.404642,?,?,?,Indian Rupees(Rs.),1,?,?,?,?
18245275,B Bawarchi Restaurant,1,Noida,?,?,?,?,?,North Indian; Mughlai; Chinese,?,Indian Rupees(Rs.),?,?,White,Not rated,2
18469933,?,1,Noida,?,?,?,0,0,North Indian,500,Indian Rupees(Rs.),?,0,?,Not rated,?
18358190,?,?,Noida,?,?,Sector 132; Noida,?,28.4995663,Cafe,450,?,1,0,?,?,?
18441663,?,?,Noida,B-36; Block A; Express Trade Tower 2; Noida-Greater Noida Expressway; Sector 132; Noida,Sector 132,Sector 132; Noida,?,?,?,?,?,1,0,White,Not rated,?
18489823,?,?,?,Eco Suites By Hyphen; GH 03; Adjacent Supertech Ecociti; Sector 137; Near Sector 132; Noida,?,Sector 132; Noida,0,?,Cafe; Bakery; Fast Food,350,?,1,?,?,Not rated,0
18489827,Cafe Treat,1,Noida,?,?,Sector 132; Noida,0,?,?,?,?,?,0,White,Not rated,?
18371413,Casa Bake,1,?,?,?,Sector 132; Noida,0,0,Bakery,?,?,2,?,White,Not rated,?
18441563,?,1,?,?,Sector 132,Sector 132; Noida,?,?,Chinese,300,Indian Rupees(Rs.),1,0,White,Not rated,?
18358662,Costa Coffee,?,?,?,Sector 132,?,77.3681524,?,?,600,Indian Rupees(Rs.),2,?,?,Not rated,?
18277008,Delhi Foods,1,?,F-3; 1st Floor; G Mart; Near Jaypee Hospital; Sector 128; Near Sector 132; Noida,Sector 132,?,?,28.5164422,North Indian,200,Indian Rupees(Rs.),?,0,White,?,?
18399250,?,?,Noida,?,?,Sector 132; Noida,0,0,?,400,Indian Rupees(Rs.),1,?,White,?,?
18449300,Delicacies,1,Noida,?,Sector 132,?,77.40778303,28.50763882,?,?,?,2,0,White,?,?
18454471,Kanha Ji Sweets & Restaurant,1,Noida,Shop 17; Chauhan Market; Sector 141; Near Sector 132; Noida,Sector 132,?,?,28.505174,Mithai; North Indian; Street Food,?,?,1,?,?,Not rated,1
18273973,?,?,?,?,Sector 132,?,77.4028201,?,Chinese,?,Indian Rupees(Rs.),?,0,?,Not rated,1
18375406,?,?,?,Paras Tiera; Sector 137; Near Sector 132; Noida,Sector 132,Sector 132; Noida,?,28.5074131,Cafe; Fast Food,350,?,?,0,?,?,1
18384109,Madras Coffee House,1,Noida,?,?,?,77.4043548,28.4990685,?,100,?,?,?,White,?,1
18441569,?,?,Noida,Near Metlife; Sector 135; Near Sector 132; Noida,?,Sector 132; Noida,77.4026739,?,Beverages,?,?,?,0,White,Not rated,?
18254543,?,1,Noida,Near Jaypee Hospital; Sector 132; Noida,Sector 132,Sector 132; Noida,?,?,South Indian,?,?,?,0,?,Not rated,?
18393815,?,?,Noida,?,?,Sector 132; Noida,77.3734774,?,Pizza; Fast Food,700,Indian Rupees(Rs.),?,0,?,?,3
18458636,?,1,?,Shop 3; Upper Ground Floor; Supertech Mart; Sector 137; Near; Sector 132; Noida,?,Sector 132; Noida,0,?,North Indian; Chinese,500,Indian Rupees(Rs.),?,0,?,Not rated,1
18481281,?,1,Noida,Plot 20/21; Unit 3; Amenity Block; Sector 135; Near Sector 132; Noida,?,?,?,?,?,500,?,?,0,White,Not rated,0
18474432,?,1,?,?,Sector 132,Sector 132; Noida,77.37313192,28.51524439,?,?,Indian Rupees(Rs.),?,0,White,?,3
18441559,?,1,Noida,?,Sector 132,Sector 132; Noida,77.4141288,?,North Indian,300,?,?,0,?,Not rated,?
18441665,?,1,?,Express Trade Towers 2; B-36; Sector 132; Noida,?,Sector 132; Noida,77.3777963,?,Fast Food; Beverages,200,?,?,0,?,Not rated,1
18466397,The Corporate Kitchen,?,?,Sector 132; Noida,?,?,0,?,North Indian; Chinese,?,Indian Rupees(Rs.),1,?,?,?,0
18441557,The Royal Kitchen,?,Noida,Shop 4; Paras Tierea Commercial Complex; Sector 137; Near Sector 132; Noida,Sector 132,Sector 132; Noida,?,28.5078125,?,?,?,1,?,White,Not rated,0
18441671,Tpot,1,?,?,Sector 132,Sector 132; Noida,77.3732546,28.5152596,?,500,?,?,?,White,Not rated,?
18416310,?,1,Noida,Urbtech Matrix; Opposite JP Hospital; Sector 132; Noida,?,?,?,?,?,?,Indian Rupees(Rs.),?,0,White,Not rated,?
18372688,?,?,Noida,?,?,Sector 132; Noida,77.3778856,?,Continental; Fast Food; Italian,1300,Indian Rupees(Rs.),?,4.2,?,Very Good,108
18146472,Cake n Flower,?,?,?,?,?,77.3145385,?,Bakery,150,Indian Rupees(Rs.),1,?,?,?,?
3145,?,?,Noida,?,?,Sector 15; Noida,?,?,North Indian; Chinese,500,?,2,?,Orange,?,?
312175,?,?,Noida,Shersingh Market; Naga Bans; Sector 15; Noida,?,?,?,?,?,?,Indian Rupees(Rs.),1,?,Orange,Average,?
3143,?,?,?,?,Sector 15,?,?,?,North Indian,200,Indian Rupees(Rs.),?,2.9,Orange,Average,4
4518,Sagar Dhaba,?,Noida,?,?,?,77.3141279,28.5815304,?,?,Indian Rupees(Rs.),?,3.1,Orange,Average,?
304510,Shree Balaji Shudh Vaishno Hotel,1,?,?,Sector 15,Sector 15; Noida,77.3142692,28.5802723,North Indian,150,?,1,?,?,?,?
310875,?,1,?,?,?,Sector 15; Noida,77.3119452,?,South Indian; North Indian; Chinese,800,Indian Rupees(Rs.),?,?,Orange,Average,?
309317,?,1,Noida,?,Sector 15,?,77.3104224,?,Bakery,?,?,?,3.4,?,?,?
311085,Sweet Cake,?,?,?,Sector 15,Sector 15; Noida,?,28.5826872,?,?,?,1,3,?,Average,10
300914,The Cake Xpress,1,?,?,Sector 15,?,77.3144579,?,Bakery; Desserts,?,Indian Rupees(Rs.),?,3,?,Average,?
8115,The Chef,?,Noida,?,Sector 15,?,77.310934,?,North Indian; Mughlai; Chinese; Fast Food,500,?,2,?,?,Average,8
18455665,The Flying Pan,?,Noida,201; Sector 15; Noida,Sector 15,?,77.3137449,?,?,400,?,?,?,Orange,Average,?
18146390,Wrapster,1,?,Near Astha Medicos; B Block Market; Sector 15; Noida,?,Sector 15; Noida,?,?,Fast Food,?,?,1,3.2,?,?,48
18435298,?,?,?,?,?,Sector 15; Noida,?,28.5784806,?,700,Indian Rupees(Rs.),2,3.5,Yellow,Good,14
301415,Lawn Bistro,1,Noida,12; Rajnigandha Market; Sector 15-A; Near Sector 15; Noida,?,Sector 15; Noida,?,?,North Indian; Chinese; Thai; Continental,?,?,?,3.6,?,?,?
18407293,Cake N Gifts,1,Noida,CDR Complex; Sector 15; Noida,Sector 15,Sector 15; Noida,?,?,?,?,?,1,0,?,?,?
18432201,?,?,?,B Block Market; Sector 15; Noida,?,?,77.3101406,?,Pizza,250,Indian Rupees(Rs.),?,0,White,Not rated,?
304493,Divya Hotal,1,Noida,?,?,?,77.3146798,28.5806262,North Indian,150,?,?,?,?,?,?
18438456,Green Valley Chinese Food,1,Noida,Alka Cinema; Near Sai Mandir; Sector 15; Noida,Sector 15,Sector 15; Noida,77.312979,?,?,200,Indian Rupees(Rs.),1,?,?,?,?
18367439,?,?,?,97; B Block Market; Sector 15; Noida,?,Sector 15; Noida,77.3101406,?,Fast Food; Beverages,300,?,1,?,White,Not rated,?
18466616,?,1,?,Below MK Residency; Nayabans; Opposite  Sai Mandir; Sector 15; Noida,?,?,?,?,North Indian; Chinese,?,Indian Rupees(Rs.),?,?,?,?,1
18382368,?,?,Noida,?,Sector 15,?,77.3147473,28.5807004,Mughlai; North Indian,450,?,?,0,?,?,1
18465093,?,1,Noida,?,Sector 15,?,0,?,Bakery,?,Indian Rupees(Rs.),?,0,?,Not rated,?
18345109,KC Bakery,1,?,Gail 1; Naya Bans; Sector 15; Noida,?,?,?,28.5827278,Bakery,?,Indian Rupees(Rs.),?,?,White,?,1
18432027,?,1,Noida,?,?,?,?,28.5822693,?,300,?,1,0,White,Not rated,?
18258742,?,1,Noida,?,?,?,77.314359,28.5801911,?,350,?,?,0,White,Not rated,?
18254314,Sarfira,?,Noida,B Block Market; Sector 15; Noida,?,?,?,0,?,200,Indian Rupees(Rs.),1,?,White,?,?
18258756,?,1,?,Sangam Guest House; Nayabans; Sector 15; Noida,?,?,?,?,Mughlai,?,Indian Rupees(Rs.),?,?,White,Not rated,2
18382366,Yummy Kitchen,1,?,?,Sector 15,Sector 15; Noida,?,?,?,?,?,?,?,?,Not rated,1
4882,Barista,?,Noida,A 5; Ground Floor; Atrium; Sector 16; Noida,Sector 16,?,77.3156097,28.5793172,Cafe,650,?,?,?,Orange,?,22
309535,Divine Curries,?,Noida,?,?,Sector 16; Noida,?,28.5707246,North Indian; Chinese; South Indian,700,?,2,?,?,Average,?
18415359,Moon Bite,?,?,?,Sector 16,Sector 16; Noida,?,?,North Indian; Chinese,300,?,1,3.3,?,Average,13
308451,Subway,1,?,?,?,?,77.31558178,?,?,500,Indian Rupees(Rs.),2,?,Orange,Average,55
18156287,Hurry's Paratha,1,?,Road 1-B; Lt. Vijayant Thapar Marg; Near Sector 16 Metro Station; Sector 16; Noida,Sector 16,?,77.3169908,28.5792232,?,?,?,1,?,?,Good,?
399,McDonald's,1,Noida,A-79A; Savoy Suite; Sector 16; Noida,?,Sector 16; Noida,?,28.5801391,?,500,?,?,?,Yellow,?,?
18161600,Cafe Coffee Day,1,?,?,Sector 16,Sector 16; Noida,?,?,?,450,Indian Rupees(Rs.),?,0,?,Not rated,?
18249084,Dunkin' Donuts,?,?,?,Sector 16,?,?,0,Burger; Desserts; Fast Food,600,?,2,0,?,?,?
18432020,?,?,Noida,?,?,Sector 16; Noida,?,?,?,?,Indian Rupees(Rs.),1,0,White,Not rated,0
18432013,?,1,Noida,?,Sector 16,?,?,28.5776606,Chinese,250,Indian Rupees(Rs.),?,0,?,Not rated,?
303371,Barbeque Nation,1,Noida,?,Sector 16,Sector 16; Noida,77.3153216,?,North Indian; Chinese; Mediterranean,?,?,3,?,?,Very Good,1670
302558,Aggarwal,1,Noida,?,?,?,?,28.57081133,South Indian; Chinese; Street Food; Mithai,400,Indian Rupees(Rs.),?,3.3,Orange,?,?
1698,Anchor Bar & Kitchen,?,?,C-26/27; Sector 18; Noida,Sector 18,?,77.32504863,?,North Indian; Chinese,?,Indian Rupees(Rs.),3,?,Orange,Average,106
9252,Basil Tree,?,Noida,G-43 & 44; Main Market; Near Radisson Hotel; Sector 18; Noida,?,Sector 18; Noida,77.32310604,?,?,1200,?,?,?,Orange,Average,?
1323,Bon Bon Pastry Shop,?,Noida,F-1; Sector 18; Noida,?,Sector 18; Noida,?,?,Bakery; Desserts; Fast Food,150,?,1,?,Orange,?,213
1735,?,1,?,G-8/3; Savitri Market; Sector 18; Noida,Sector 18,?,?,28.57044385,North Indian; Mughlai,700,Indian Rupees(Rs.),2,?,?,Average,357
5677,?,1,Noida,?,?,Sector 18; Noida,?,28.56988852,Fast Food,250,?,?,?,?,Average,103
300953,Chandni Chowk Ke Mashhoor Paranthe,1,Noida,G-24B; Savitri Market; Sector 18; Noida,Sector 18,?,77.32660867,?,?,100,?,?,2.8,Orange,?,30
4721,Cheenos,?,Noida,P-11; 2nd & 3rd Floor; Above Sony Centre; Sector 18; Noida,?,?,77.32454438,?,?,?,Indian Rupees(Rs.),3,2.6,?,?,521
18261722,Gola Sizzlers,1,Noida,K-4; 1st Floor; Ocean Heights; Sector 18; Noida,Sector 18,Sector 18; Noida,77.3235295,28.57113316,?,1600,?,?,3.3,?,?,198
18346730,?,?,?,?,Sector 18,Sector 18; Noida,?,28.57024863,Mithai; North Indian; South Indian; Street Food; Chinese,?,Indian Rupees(Rs.),?,?,Orange,Average,36
461,?,?,?,G-40; Mughal Palace; Sector 18; Noida,Sector 18,?,77.32365757,?,?,?,Indian Rupees(Rs.),3,3.3,?,Average,?
937,KFC,1,?,P-21; Near Vodafone Store; Sector 18 Market; Sector 18; Noida,?,?,77.32496414,28.56876577,American; Fast Food; Burger,?,?,2,?,?,?,?
307720,?,?,Noida,?,?,Sector 18; Noida,?,28.56992385,North Indian; Street Food,400,Indian Rupees(Rs.),?,?,?,?,76
591,?,?,Noida,G-63; Mansarover Shopping Complex; Sector 18; Noida,?,Sector 18; Noida,?,28.56889916,?,600,?,?,?,Orange,?,211
18371433,?,1,Noida,Sector 18; Noida,?,Sector 18; Noida,77.325204,28.57099,?,?,Indian Rupees(Rs.),?,3.3,Orange,Average,19
18287364,?,?,?,Sector 18; Noida,?,?,?,?,North Indian; Chinese; Continental,650,?,2,3.4,Orange,Average,?
7913,?,?,Noida,C-18; Sector 18; Noida,Sector 18,?,?,28.57071651,North Indian; Fast Food,?,?,2,3,Orange,Average,?
18180086,NSD Resto Bar & Kitchen,?,?,?,?,Sector 18; Noida,?,28.57151907,North Indian; Chinese; Continental,1000,?,3,?,?,Average,19
5678,PS Wah Bhai Wah,?,?,B-1/6; Ground Floor; Near Metro Station; Sector 18; Noida,?,?,77.32570108,?,?,700,Indian Rupees(Rs.),2,?,?,Average,89
427,Sagar Ratna,1,?,?,?,?,77.32221387,?,?,600,Indian Rupees(Rs.),2,3.2,Orange,Average,?
18292482,?,?,Noida,G-23; Sector 18; Noida,?,Sector 18; Noida,?,28.57015824,Pizza; Italian,?,Indian Rupees(Rs.),2,3.3,?,Average,?
18446481,Swag & Swad,?,Noida,?,?,?,77.322001,?,North Indian; Chinese; Mughlai,?,Indian Rupees(Rs.),2,?,Orange,Average,19
310694,The Fizz,1,Noida,N-7; Opposite Axis Bank; Sector 18; Noida,Sector 18,?,77.32313555,28.57225971,?,?,?,?,?,Orange,Average,?
18252573,The Kitchen,?,Noida,?,?,Sector 18; Noida,77.3264863,?,?,350,Indian Rupees(Rs.),?,3.2,?,?,?
303269,Twenty Four Seven,?,?,1-2; D Block; Sector 18; Noida,Sector 18,Sector 18; Noida,77.32466508,28.57117762,?,300,?,?,?,?,?,45
5854,?,?,?,?,Sector 18,?,?,28.57073654,North Indian; Chinese,1300,?,3,?,Orange,Average,?
18349895,Walk In The Woods,1,?,?,Sector 18,?,77.324447,28.569182,?,1400,?,3,?,?,Average,203
4160,?,?,?,?,Sector 18,Sector 18; Noida,?,28.5688017,?,1400,Indian Rupees(Rs.),3,?,Orange,Average,286
301514,Zest Bar and Lounge,1,?,?,Sector 18,Sector 18; Noida,77.32295919,28.57206302,?,?,Indian Rupees(Rs.),?,?,?,Average,223
310417,Angels in my Kitchen,1,Noida,C-19; Sector 18; Noida,Sector 18,?,?,?,?,?,Indian Rupees(Rs.),1,3.9,?,?,205
1701,?,1,Noida,G-34; Sector 18; Noida,?,?,77.323714,?,?,1350,Indian Rupees(Rs.),?,3.5,?,Good,326
18208904,?,?,Noida,5; Ground Floor; Ansal Fortune Arcade; Sector 18; Noida,Sector 18,?,77.32213676,?,?,300,?,?,?,Yellow,?,40
3306,Bamboo Shoots,?,Noida,?,?,Sector 18; Noida,77.32396636,?,?,1600,?,3,?,Yellow,Good,?
301005,Bikanervala Bliss,1,Noida,Silver Tower; Near Metro Station; Sector 18; Noida,?,?,?,28.57196379,?,1200,Indian Rupees(Rs.),3,3.6,?,?,?
307566,?,?,Noida,?,Sector 18,Sector 18; Noida,?,28.57215783,?,?,?,2,?,Yellow,?,?
18216913,Bikkgane Biryani,1,?,G-24; Gautam Buddha Nagar; Sector 18; Noida,?,Sector 18; Noida,77.32443139,?,?,?,Indian Rupees(Rs.),?,3.8,?,Good,?
310399,?,?,?,?,?,Sector 18; Noida,77.32456181,?,American; Italian; Chinese; North Indian; Cafe,?,Indian Rupees(Rs.),?,3.7,?,Good,833
594,?,?,Noida,?,Sector 18,Sector 18; Noida,77.32398044,28.56966474,Cafe,?,Indian Rupees(Rs.),1,?,?,?,?
3796,?,1,Noida,?,Sector 18,?,77.32459467,?,Biryani; North Indian; Mughlai,?,?,?,?,Yellow,?,430
490,Desi Vibes,?,Noida,?,?,Sector 18; Noida,77.32425638,28.5694916,North Indian; Mughlai,?,?,?,3.8,Yellow,Good,?
18336495,?,?,Noida,?,Sector 18,Sector 18; Noida,77.32411414,?,North Indian; Mughlai,1000,Indian Rupees(Rs.),?,?,Yellow,?,?
18228862,DND,?,Noida,?,Sector 18,?,77.32224271,28.57234745,North Indian; Fast Food,350,Indian Rupees(Rs.),?,?,Yellow,Good,?
384,?,?,?,C-2/22; Sector 18; Noida,?,Sector 18; Noida,?,?,Pizza; Fast Food,?,Indian Rupees(Rs.),?,?,Yellow,Good,?
7945,Donald's Pastry Shop,?,?,?,?,Sector 18; Noida,77.32413467,28.56784854,Bakery,300,Indian Rupees(Rs.),?,3.8,?,?,402
2985,?,1,Noida,?,?,?,77.32429225,28.57171587,?,?,?,2,3.8,Yellow,Good,285
18228855,Fit Bites,?,Noida,?,Sector 18,Sector 18; Noida,?,?,?,800,?,?,3.8,?,Good,?
18289257,Hungry Minister,1,Noida,?,?,Sector 18; Noida,77.327377,?,?,?,?,?,3.5,?,?,?
18380141,Hurry's Paratha,1,?,?,?,Sector 18; Noida,77.322687,28.570159,?,200,Indian Rupees(Rs.),?,3.5,Yellow,Good,?
18272377,?,?,Noida,?,Sector 18,Sector 18; Noida,77.32071754,?,Street Food; Continental; South Indian; North Indian; Chinese,600,Indian Rupees(Rs.),2,3.9,?,Good,?
18473005,Jambox,?,?,?,Sector 18,Sector 18; Noida,77.325052,?,Fast Food; Beverages,500,?,2,?,?,Good,30
300180,?,1,Noida,?,Sector 18,?,?,?,Continental; American; North Indian; Chinese,?,Indian Rupees(Rs.),3,?,Yellow,?,425
7784,?,?,?,?,Sector 18,Sector 18; Noida,77.32224539,?,Chinese,1800,Indian Rupees(Rs.),?,?,Yellow,?,743
396,McDonald's,?,?,?,?,Sector 18; Noida,77.32432779,28.56920863,?,?,Indian Rupees(Rs.),?,3.9,Yellow,Good,403
18014141,Metro Dhaba,1,?,B-1/35; Sector 18; Noida,Sector 18,?,77.3257916,28.57036376,North Indian; Fast Food; Chinese; Biryani; Mughlai,?,?,2,?,Yellow,Good,?
1702,Nazeer Foods,?,Noida,?,?,Sector 18; Noida,?,28.57116908,Mughlai; North Indian,600,Indian Rupees(Rs.),?,3.6,?,?,703
18198836,Our Story Bistro & Tea Room,1,?,?,Sector 18,Sector 18; Noida,?,?,Cafe; Italian; Continental; Desserts,1000,Indian Rupees(Rs.),3,?,?,Good,?
309111,Paddy's Cafe,?,Noida,J-3; 1st Floor; Sector 18; Noida,Sector 18,?,77.32465636,?,?,800,Indian Rupees(Rs.),2,?,?,?,?
309098,Popular Cakery,?,?,BK-1; Near Sector 18; Metro Station; Sector 18; Noida,Sector 18,?,77.32499767,28.56978752,?,500,?,?,?,Yellow,?,250
166,?,?,?,?,Sector 18,?,?,?,?,2000,Indian Rupees(Rs.),4,3.7,?,Good,770
18434638,Sadda Adda,?,Noida,?,?,Sector 18; Noida,?,28.57065303,?,?,Indian Rupees(Rs.),?,3.5,?,Good,22
1070,?,1,?,?,?,Sector 18; Noida,?,28.57008816,American; Fast Food; Salad; Healthy Food,?,Indian Rupees(Rs.),2,3.8,Yellow,?,?
450,?,?,Noida,?,Sector 18,Sector 18; Noida,?,28.5684245,North Indian; Chinese; South Indian; Seafood; Chettinad,?,Indian Rupees(Rs.),3,?,Yellow,Good,415
18175334,TFK - The Flaming Kick,?,?,1st Floor; Ansal Fortune Arcade; Sector 18; Noida,?,?,77.32236877,28.56954961,?,?,Indian Rupees(Rs.),?,3.5,?,?,?
4248,The Great Kabab Factory,?,Noida,Ansal's Fortune Arcade; Sector 18; Noida,?,Sector 18; Noida,?,28.57210424,?,?,Indian Rupees(Rs.),?,3.5,Yellow,?,?
18237334,The Patiala Kkitchen,?,Noida,K-1 Block; Dharam Palace; Sector 18; Noida,?,Sector 18; Noida,?,?,North Indian,?,Indian Rupees(Rs.),3,3.6,Yellow,Good,332
300952,The Tandoori Village,1,?,?,?,?,?,28.56837474,North Indian; Mughlai; Italian; Chinese,?,Indian Rupees(Rs.),?,3.5,Yellow,?,?
311649,?,1,Noida,?,?,Sector 18; Noida,?,28.57149032,?,1600,Indian Rupees(Rs.),?,3.7,?,?,?
2336,?,?,?,?,?,?,77.32339572,?,Bakery; Fast Food,200,Indian Rupees(Rs.),?,3.5,?,Good,420
18273566,Wat-a-Burger!,1,?,Shop 4; JOP Plaza; Near Lenskart; Sector 18; Noida,Sector 18,?,77.32514352,?,Fast Food,350,?,?,?,?,Good,324
311338,?,?,Noida,?,Sector 18,?,?,28.56984906,North Indian; Mughlai; Chinese; Fast Food,700,?,2,2.2,Red,Poor,?
310609,Himalaya,?,Noida,Near JS Arcade; Atta Market; Sector 18; Noida,?,Sector 18; Noida,?,?,North Indian,450,?,?,2.3,?,Poor,?
307555,Public Cafe,1,?,G-28A; Savitri Market; Near Metro Station; Sector 18; Noida,Sector 18,Sector 18; Noida,?,?,Fast Food; Beverages,450,?,?,2.1,?,?,74
4717,?,1,Noida,?,?,?,77.32529875,28.57066881,Chinese; North Indian,2000,Indian Rupees(Rs.),4,?,?,?,103
7956,Mad Over Donuts,1,Noida,J-52;Ground Floor;  Main Market; Sector 18; Noida,?,Sector 18; Noida,77.3242376,?,Desserts,450,Indian Rupees(Rs.),1,4.2,?,?,?
304612,?,1,Noida,?,Sector 18,Sector 18; Noida,?,?,Fast Food,?,?,1,?,Green,?,1055
304691,?,1,Noida,Near Sharma Clinic; C Block; Sector 19; Noida,?,Sector 19; Noida,77.3283593,28.5816039,?,?,Indian Rupees(Rs.),?,2.8,?,?,?
309519,?,1,Noida,?,Sector 19,?,77.328028,28.577975,?,?,Indian Rupees(Rs.),1,3.6,?,Good,165
18450369,Night Munchers,?,Noida,?,?,Sector 19; Noida,0,?,North Indian,500,?,2,0,?,?,?
18409730,?,1,?,C-31; Sector 19; Noida,Sector 19,Sector 19; Noida,?,?,?,?,Indian Rupees(Rs.),2,?,White,Not rated,?
18427226,Anand Food Factory,?,?,C-68; Sector-2; Noida,Sector 2,?,77.3143909,28.5837833,?,300,?,1,?,Orange,?,?
387,?,?,?,C-135; Near Sector 15 Metro Station; Sector 2; Noida,?,?,77.3135127,?,Fast Food; North Indian; Chinese; Desserts; Ice Cream,1100,Indian Rupees(Rs.),?,2.5,?,?,221
301420,?,1,Noida,A-78; Sector 2; Noida,Sector 2,?,77.3116811,?,?,500,Indian Rupees(Rs.),2,3.6,?,Good,?
18383442,?,?,Noida,C-135; Sector 2; Noida,?,?,77.3134615,?,North Indian; Chinese,400,?,?,?,White,?,?
18424675,?,?,Noida,?,Sector 2,?,77.3123862,28.5850552,Bakery; Desserts,?,?,?,0,White,?,3
18425782,?,?,?,Sector 2; Noida,Sector 2,Sector 2; Noida,77.3128979,28.5853521,Chinese; Thai,1100,Indian Rupees(Rs.),?,?,White,?,?
18457257,?,?,?,?,?,?,77.31540769,28.58503529,?,?,Indian Rupees(Rs.),1,0,White,Not rated,?
18382382,?,?,Noida,?,?,Sector 2; Noida,77.3139934,28.5855201,Fast Food,200,?,1,?,?,?,2
18441711,Sonu Parantha Corner,1,Noida,?,?,?,?,?,?,?,?,1,0,White,Not rated,0
308770,Olive Kitchen,?,Noida,?,?,?,77.3332052,28.5838546,North Indian; Chinese,?,?,2,?,Orange,Average,17
18472688,?,1,Noida,Near Indian National Public School; Sector 20; Noida,?,Sector 20; Noida,0,?,South Indian,?,?,?,?,Orange,Average,5
18156065,Eating Point,?,?,D-24; Sector 20; Noida,?,Sector 20; Noida,?,?,North Indian,300,?,?,0,White,?,3
308951,?,1,?,Shop 1; F Block Market; Jal Vayu Vihar; Sector 21; Noida,?,Sector 21; Noida,77.3360987,?,Fast Food; Chinese,300,?,?,3.3,Orange,Average,27
308563,Uncle's JVCC Restaurant,1,?,Jalvayu Vihar Community Centre; Sector 21; Noida,?,?,77.3371603,?,North Indian; Chinese,?,?,2,?,?,Average,26
18409182,?,?,Noida,Dolly Motors; Indian Oil Petrol Pump; Near 12-22 Market; Near Noida Stadium; Plot 4; Sector 21 A; Sector 21; Noida,?,?,77.3386645,28.5921841,Fast Food,?,Indian Rupees(Rs.),?,?,White,?,1
8065,Hari Om Restaurant,?,Noida,?,Sector 22,?,?,?,North Indian,?,?,?,3,Orange,Average,10
18216929,?,1,?,Jiyaram Complex; Near Central Bank; Sector 22; Noida,Sector 22,Sector 22; Noida,77.3425749,?,?,?,Indian Rupees(Rs.),2,?,?,Average,7
18224208,?,1,Noida,Shop 10; Pandit Market; Opposite A- Block; Sector 22; Noida,?,Sector 22; Noida,?,28.5940591,?,?,?,1,?,Orange,Average,?
18441760,?,?,?,?,?,Sector 22; Noida,?,?,Mughlai; Biryani,500,?,2,?,White,?,0
18492041,?,?,?,Opposite Sector 12 Sabji Mandi; Sector 22; Noida,?,?,?,?,North Indian,200,?,?,?,White,Not rated,0
18393406,?,?,Noida,Sadarpur Colony; Sabzi Mandi; Sector 22; Noida,?,Sector 22; Noida,77.3445624,28.597278,North Indian,?,Indian Rupees(Rs.),1,?,?,?,0
18381676,Prerna Family Restaurant,?,?,Main Road; I Block Market; Near Bank of India; Sector 22; Noida,?,Sector 22; Noida,?,28.5990864,North Indian; Chinese,450,Indian Rupees(Rs.),?,?,?,Not rated,?
18430895,?,?,Noida,G 39/A; Near Axis Bank ATM; Sector 22; Noida,?,?,77.349942,?,North Indian,500,?,?,?,White,Not rated,?
18433898,The Food Factory,?,?,?,Sector 22,Sector 22; Noida,77.3469331,28.5916807,?,150,Indian Rupees(Rs.),1,?,?,Not rated,?
5239,?,1,?,21; Jalvayu Vihar Market; Sector 25; Noida,Sector 25,Sector 25; Noida,?,28.5843762,Bakery,350,Indian Rupees(Rs.),?,3.4,?,Average,102
18312466,?,1,Noida,?,?,Sector 25; Noida,77.3378653,?,?,550,Indian Rupees(Rs.),2,?,?,Average,?
8022,Lajwaab Restaurant,?,?,22; Opposite Bal Bharti School; Jalvayu Vihar Shopping Complex; Sector 25; Noida,?,Sector 25; Noida,?,?,North Indian; Chinese,500,Indian Rupees(Rs.),?,2.6,Orange,?,?
8017,Republic of Chicken,?,?,17; Jalvayu Vihar Shopping Complex; Sector 25; Noida,Sector 25,Sector 25; Noida,?,?,?,?,?,1,3,?,?,37
18020006,Gauranga Sweets,1,?,15; Jal Vayu Vihar Shopping Complex; Sector 25; Noida,?,Sector 25; Noida,77.3381319,?,Mithai,?,?,2,?,White,Not rated,?
18252394,?,?,Noida,Market 5; Opposite Bal Bharti Public School; Sector 25; Noida,Sector 25,Sector 25; Noida,?,?,Chinese,?,Indian Rupees(Rs.),1,0,?,Not rated,0
311375,Super Cake Shop,1,Noida,?,?,Sector 26; Noida,?,?,Bakery; Desserts,?,Indian Rupees(Rs.),1,2.5,?,Average,4
18463959,?,1,?,?,?,?,0,0,North Indian; South Indian; Chinese,300,Indian Rupees(Rs.),?,0,White,?,?
18345461,?,1,Noida,Shop 129; Jaipuria Plaza; Sector 26; Noida,?,?,77.3352977,?,?,500,Indian Rupees(Rs.),2,4.1,?,?,?
311688,?,?,Noida,?,Sector 27,Sector 27; Noida,?,28.57445006,North Indian; Chinese; Mughlai,?,?,2,3.3,Orange,?,?
18265723,China Hot Pot,1,Noida,?,?,Sector 27; Noida,?,28.57456872,Chinese,400,?,1,?,?,?,6
7986,?,1,Noida,Lakhi Ram Market; Near Sabji Mandi; Sector 27; Noida,Sector 27,?,?,28.5735123,?,200,Indian Rupees(Rs.),?,?,?,Average,?
